iter	Passed	Remaining
5506	72307	190293
5507	72320	190282
5508	72334	190270
5509	72348	190259
5510	72361	190245
5511	72374	190233
5512	72387	190220
5513	72401	190207
5514	72414	190194
5515	72427	190181
5516	72440	190169
5517	72454	190157
5518	72468	190144
5519	72480	190130
5520	72493	190116
5521	72508	190107
5522	72521	190095
5523	72533	190079
5524	72546	190065
5525	72559	190052
5526	72572	190039
5527	72585	190025
5528	72598	190011
5529	72611	189998
5530	72624	189984
5531	72637	189970
5532	72651	189959
5533	72664	189947
5534	72677	189932
5535	72690	189919
5536	72703	189905
5537	72716	189891
5538	72728	189877
5539	72742	189864
5540	72755	189851
5541	72768	189837
5542	72781	189824
5543	72794	189811
5544	72806	189797
5545	72819	189782
5546	72832	189768
5547	72845	189756
5548	72859	189743
5549	72874	189737
5550	72887	189723
5551	72900	189709
5552	72913	189696
5553	72926	189681
5554	72939	189667
5555	72951	189653
5556	72964	189639
5557	72977	189625
5558	72990	189611
5559	73002	189597
5560	73015	189581
5561	73027	189567
5562	73040	189553
5563	73053	189539
5564	73066	189525
5565	73078	189511
5566	73091	189497
5567	73104	189484
5568	73117	189468
5569	73129	189454
5570	73142	189439
5571	73155	189426
5572	73167	189412
5573	73180	189398
5574	73194	189385
5575	73206	189370
5576	73218	189355
5577	73231	189341
5578	73244	189327
5579	73256	189312
5580	73269	189298
5581	73283	189286
5582	73297	189275
5583	73309	189261
5584	73322	189246
5585	73335	189233
5586	73348	189219
5587	73360	189203
5588	73372	189189
5589	73385	189174
5590	73397	189159
5591	73410	189145
5592	73423	189131
5593	73435	189116
5594	73448	189102
5595	73463	189094
5596	73476	189079
5597	73488	189065
5598	73501	189050
5599	73513	189035
5600	73526	189020
5601	73538	189005
5602	73551	188990
5603	73563	188974
5604	73575	188960
5605	73588	188946
5606	73600	188930
5607	73613	188917
5608	73626	188902
5609	73638	188886
5610	73650	188871
5611	73663	188857
5612	73676	188843
5613	73688	188828
5614	73700	188812
5615	73713	188798
5616	73725	188783
5617	73738	188768
5618	73750	188753
5619	73762	188737
5620	73774	188722
5621	73787	188708
5622	73799	188693
5623	73811	188676
5624	73824	188661
5625	73836	188647
5626	73849	188633
5627	73861	188617
5628	73874	188602
5629	73886	188587
5630	73898	188572
5631	73910	188556
5632	73923	188542
5633	73936	188528
5634	73948	188512
5635	73960	188497
5636	73973	188483
5637	73986	188468
5638	73998	188453
5639	74010	188439
5640	74023	188423
5641	74035	188408
5642	74047	188393
5643	74063	188385
5644	74075	188371
5645	74088	188356
5646	74100	188342
5647	74112	188326
5648	74125	188311
5649	74138	188297
5650	74150	188283
5651	74163	188268
5652	74175	188253
5653	74188	188239
5654	74200	188224
5655	74212	188209
5656	74225	188194
5657	74238	188181
5658	74251	188166
5659	74265	188155
5660	74277	188140
5661	74289	188125
5662	74302	188111
5663	74314	188096
5664	74326	188080
5665	74339	188066
5666	74352	188051
5667	74364	188036
5668	74376	188020
5669	74388	188004
5670	74400	187988
5671	74413	187976
5672	74426	187963
5673	74439	187948
5674	74451	187933
5675	74463	187917
5676	74475	187901
5677	74488	187888
5678	74500	187872
5679	74513	187858
5680	74526	187843
5681	74538	187828
5682	74550	187813
5683	74563	187798
5684	74575	187783
5685	74587	187768
5686	74600	187753
5687	74612	187738
5688	74624	187722
5689	74636	187707
5690	74670	187746
5691	74700	187774
5692	74722	187784
5693	74742	187788
5694	74759	187786
5695	74774	187776
5696	74788	187766
5697	74803	187757
5698	74821	187755
5699	74833	187739
5700	74856	187752
5701	74871	187743
5702	74883	187728
5703	74901	187725
5704	74914	187712
5705	74927	187698
5706	74943	187694
5707	74958	187684
5708	74970	187669
5709	74982	187654
5710	74995	187639
5711	75011	187633
5712	75024	187619
5713	75036	187605
5714	75110	187742
5715	75128	187742
5716	75141	187729
5717	75154	187716
5718	75168	187703
5719	75182	187692
5720	75196	187681
5721	75209	187668
5722	75238	187696
5723	75250	187680
5724	75271	187684
5725	75283	187670
5726	75296	187655
5727	75314	187655
5728	75326	187640
5729	75338	187624
5730	75350	187608
5731	75366	187600
5732	75378	187586
5733	75391	187570
5734	75404	187559
5735	75416	187542
5736	75431	187532
5737	75443	187517
5738	75455	187502
5739	75470	187493
5740	75486	187485
5741	75498	187469
5742	75510	187455
5743	75522	187439
5744	75535	187424
5745	75548	187412
5746	75561	187397
5747	75573	187381
5748	75588	187374
5749	75600	187358
5750	75613	187343
5751	75625	187327
5752	75639	187317
5753	75652	187302
5754	75665	187290
5755	75678	187276
5756	75690	187261
5757	75704	187249
5758	75716	187234
5759	75729	187219
5760	75741	187205
5761	75754	187190
5762	75767	187176
5763	75780	187162
5764	75794	187151
5765	75806	187137
5766	75820	187124
5767	75833	187112
5768	75846	187098
5769	75859	187084
5770	75872	187072
5771	75886	187059
5772	75899	187046
5773	75912	187034
5774	75925	187019
5775	75938	187005
5776	75951	186992
5777	75964	186979
5778	75977	186966
5779	75990	186952
5780	76003	186938
5781	76016	186925
5782	76030	186913
5783	76043	186899
5784	76056	186886
5785	76068	186872
5786	76082	186859
5787	76095	186846
5788	76108	186832
5789	76120	186818
5790	76134	186805
5791	76146	186791
5792	76160	186778
5793	76172	186764
5794	76185	186750
5795	76198	186736
5796	76211	186723
5797	76224	186710
5798	76238	186698
5799	76251	186684
5800	76264	186670
5801	76278	186659
5802	76289	186642
5803	76302	186627
5804	76314	186611
5805	76326	186596
5806	76339	186582
5807	76352	186568
5808	76364	186553
5809	76380	186546
5810	76393	186533
5811	76405	186518
5812	76417	186502
5813	76430	186488
5814	76443	186474
5815	76455	186459
5816	76468	186446
5817	76480	186430
5818	76493	186416
5819	76506	186403
5820	76519	186388
5821	76531	186373
5822	76543	186357
5823	76555	186340
5824	76567	186325
5825	76579	186310
5826	76592	186295
5827	76604	186279
5828	76616	186263
5829	76628	186247
5830	76640	186231
5831	76652	186215
5832	76665	186201
5833	76677	186186
5834	76689	186171
5835	76701	186155
5836	76714	186140
5837	76726	186125
5838	76738	186109
5839	76750	186093
5840	76762	186078
5841	76778	186071
5842	76790	186055
5843	76802	186039
5844	76814	186023
5845	76826	186008
5846	76839	185994
5847	76852	185981
5848	76865	185967
5849	76878	185954
5850	76892	185942
5851	76905	185928
5852	76918	185915
5853	76930	185901
5854	76944	185888
5855	76957	185876
5856	76971	185864
5857	76984	185850
5858	76998	185839
5859	77011	185825
5860	77024	185812
5861	77037	185798
5862	77049	185784
5863	77063	185771
5864	77075	185757
5865	77089	185744
5866	77102	185730
5867	77114	185717
5868	77128	185703
5869	77141	185690
5870	77153	185676
5871	77166	185662
5872	77180	185651
5873	77193	185637
5874	77206	185623
5875	77220	185613
5876	77234	185600
5877	77246	185586
5878	77259	185571
5879	77271	185556
5880	77285	185545
5881	77299	185534
5882	77312	185520
5883	77325	185507
5884	77338	185493
5885	77351	185479
5886	77364	185466
5887	77377	185453
5888	77390	185439
5889	77402	185424
5890	77415	185411
5891	77428	185398
5892	77441	185384
5893	77454	185371
5894	77467	185356
5895	77480	185342
5896	77494	185331
5897	77507	185319
5898	77520	185305
5899	77533	185291
5900	77545	185276
5901	77558	185262
5902	77571	185249
5903	77585	185237
5904	77597	185222
5905	77613	185216
5906	77626	185201
5907	77638	185186
5908	77650	185171
5909	77662	185155
5910	77676	185142
5911	77688	185126
5912	77700	185112
5913	77713	185097
5914	77725	185082
5915	77738	185068
5916	77750	185053
5917	77763	185038
5918	77775	185023
5919	77787	185008
5920	77800	184994
5921	77812	184979
5922	77824	184963
5923	77837	184948
5924	77849	184933
5925	77862	184919
5926	77874	184903
5927	77886	184888
5928	77899	184874
5929	77911	184859
5930	77924	184845
5931	77936	184830
5932	77949	184815
5933	77961	184800
5934	77973	184785
5935	77986	184770
5936	77998	184754
5937	78010	184739
5938	78022	184723
5939	78035	184709
5940	78047	184694
5941	78059	184679
5942	78072	184664
5943	78084	184649
5944	78097	184635
5945	78109	184620
5946	78121	184605
5947	78134	184590
5948	78146	184575
5949	78158	184559
5950	78171	184545
5951	78184	184531
5952	78196	184516
5953	78209	184501
5954	78221	184486
5955	78234	184473
5956	78246	184458
5957	78259	184443
5958	78271	184429
5959	78285	184416
5960	78297	184401
5961	78309	184386
5962	78322	184371
5963	78334	184357
5964	78347	184343
5965	78360	184329
5966	78373	184315
5967	78386	184301
5968	78398	184287
5969	78411	184274
5970	78424	184261
5971	78437	184246
5972	78449	184230
5973	78462	184216
5974	78474	184201
5975	78487	184187
5976	78499	184173
5977	78512	184158
5978	78524	184143
5979	78536	184127
5980	78549	184113
5981	78562	184100
5982	78575	184086
5983	78591	184079
5984	78603	184065
5985	78615	184049
5986	78628	184034
5987	78640	184019
5988	78653	184005
5989	78665	183990
5990	78678	183976
5991	78689	183960
5992	78702	183945
5993	78714	183930
5994	78727	183915
5995	78739	183901
5996	78752	183886
5997	78766	183875
5998	78778	183860
5999	78791	183845
6000	78803	183830
6001	78815	183816
6002	78829	183803
6003	78841	183788
6004	78853	183772
6005	78867	183760
6006	78879	183745
6007	78891	183730
6008	78904	183715
6009	78916	183700
6010	78928	183684
6011	78940	183669
6012	78952	183654
6013	78965	183639
6014	78977	183623
6015	78989	183608
6016	79002	183594
6017	79014	183579
6018	79026	183564
6019	79039	183549
6020	79051	183534
6021	79064	183520
6022	79077	183508
6023	79089	183492
6024	79102	183477
6025	79114	183462
6026	79126	183446
6027	79138	183431
6028	79150	183416
6029	79162	183400
6030	79175	183385
6031	79186	183369
6032	79199	183353
6033	79211	183338
6034	79224	183324
6035	79236	183310
6036	79248	183294
6037	79260	183279
6038	79273	183264
6039	79285	183248
6040	79297	183233
6041	79309	183218
6042	79321	183202
6043	79333	183186
6044	79345	183171
6045	79357	183155
6046	79369	183140
6047	79382	183125
6048	79394	183109
6049	79405	183093
6050	79418	183077
6051	79430	183063
6052	79444	183052
6053	79457	183038
6054	79469	183022
6055	79481	183007
6056	79494	182992
6057	79506	182977
6058	79519	182963
6059	79531	182948
6060	79543	182933
6061	79556	182919
6062	79568	182903
6063	79580	182888
6064	79592	182872
6065	79605	182858
6066	79617	182842
6067	79629	182828
6068	79641	182813
6069	79654	182798
6070	79666	182783
6071	79679	182768
6072	79691	182753
6073	79703	182739
6074	79716	182724
6075	79728	182708
6076	79740	182693
6077	79753	182678
6078	79765	182663
6079	79777	182648
6080	79789	182633
6081	79801	182618
6082	79814	182603
6083	79826	182587
6084	79838	182572
6085	79850	182557
6086	79864	182545
6087	79876	182530
6088	79888	182514
6089	79900	182499
6090	79913	182484
6091	79925	182469
6092	79937	182454
6093	79950	182439
6094	79962	182424
6095	79974	182409
6096	79987	182394
6097	79999	182380
6098	80012	182366
6099	80024	182351
6100	80037	182337
6101	80050	182324
6102	80062	182309
6103	80075	182295
6104	80088	182281
6105	80101	182267
6106	80113	182253
6107	80126	182238
6108	80138	182223
6109	80151	182209
6110	80163	182195
6111	80176	182180
6112	80189	182167
6113	80202	182153
6114	80214	182138
6115	80228	182126
6116	80240	182112
6117	80253	182098
6118	80266	182084
6119	80278	182070
6120	80290	182054
6121	80303	182040
6122	80315	182025
6123	80328	182011
6124	80341	181997
6125	80353	181983
6126	80366	181969
6127	80379	181954
6128	80391	181941
6129	80404	181927
6130	80417	181913
6131	80430	181900
6132	80443	181887
6133	80456	181872
6134	80469	181859
6135	80482	181845
6136	80494	181831
6137	80526	181860
6138	80539	181846
6139	80552	181832
6140	80565	181819
6141	80577	181805
6142	80590	181790
6143	80603	181777
6144	80616	181764
6145	80629	181750
6146	80641	181736
6147	80654	181721
6148	80667	181707
6149	80680	181694
6150	80693	181682
6151	80708	181673
6152	80723	181664
6153	80738	181655
6154	80753	181646
6155	80768	181636
6156	80784	181630
6157	80799	181621
6158	80814	181612
6159	80836	181620
6160	80849	181605
6161	80862	181592
6162	80875	181580
6163	80888	181565
6164	80901	181552
6165	80915	181541
6166	80928	181527
6167	80941	181515
6168	80953	181500
6169	80966	181485
6170	80979	181471
6171	80991	181457
6172	81004	181443
6173	81017	181429
6174	81030	181416
6175	81043	181403
6176	81056	181389
6177	81069	181375
6178	81082	181363
6179	81095	181349
6180	81108	181336
6181	81121	181321
6182	81134	181308
6183	81146	181294
6184	81160	181282
6185	81173	181268
6186	81186	181255
6187	81199	181242
6188	81212	181227
6189	81225	181215
6190	81238	181202
6191	81251	181188
6192	81264	181174
6193	81277	181161
6194	81289	181147
6195	81303	181135
6196	81316	181122
6197	81329	181108
6198	81342	181095
6199	81355	181081
6200	81368	181068
6201	81380	181053
6202	81393	181038
6203	81405	181023
6204	81418	181009
6205	81431	180995
6206	81443	180981
6207	81456	180966
6208	81468	180953
6209	81481	180938
6210	81493	180924
6211	81506	180910
6212	81519	180896
6213	81532	180883
6214	81546	180871
6215	81558	180856
6216	81571	180843
6217	81584	180828
6218	81596	180813
6219	81609	180799
6220	81621	180785
6221	81634	180772
6222	81647	180757
6223	81659	180742
6224	81672	180728
6225	81685	180715
6226	81698	180701
6227	81710	180687
6228	81723	180673
6229	81736	180659
6230	81748	180645
6231	81761	180630
6232	81774	180617
6233	81787	180604
6234	81800	180590
6235	81813	180576
6236	81825	180562
6237	81839	180549
6238	81851	180535
6239	81867	180529
6240	81880	180515
6241	81893	180502
6242	81906	180488
6243	81919	180474
6244	81931	180459
6245	81944	180446
6246	81957	180432
6247	81970	180417
6248	81982	180403
6249	81994	180388
6250	82007	180373
6251	82020	180360
6252	82032	180346
6253	82045	180332
6254	82058	180319
6255	82071	180305
6256	82084	180291
6257	82096	180276
6258	82109	180262
6259	82121	180248
6260	82134	180234
6261	82147	180219
6262	82160	180207
6263	82173	180193
6264	82185	180179
6265	82198	180164
6266	82211	180150
6267	82224	180138
6268	82237	180124
6269	82249	180110
6270	82264	180100
6271	82277	180086
6272	82290	180073
6273	82303	180059
6274	82315	180044
6275	82328	180030
6276	82340	180016
6277	82353	180003
6278	82366	179989
6279	82379	179975
6280	82392	179961
6281	82405	179947
6282	82417	179933
6283	82430	179918
6284	82442	179904
6285	82455	179891
6286	82468	179876
6287	82480	179862
6288	82493	179848
6289	82506	179835
6290	82519	179820
6291	82531	179806
6292	82543	179791
6293	82556	179777
6294	82569	179763
6295	82581	179749
6296	82594	179735
6297	82607	179721
6298	82620	179707
6299	82632	179693
6300	82645	179679
6301	82658	179665
6302	82670	179651
6303	82683	179636
6304	82695	179621
6305	82707	179606
6306	82720	179592
6307	82733	179578
6308	82745	179563
6309	82757	179548
6310	82770	179534
6311	82782	179519
6312	82795	179505
6313	82807	179490
6314	82820	179476
6315	82832	179461
6316	82844	179447
6317	82857	179432
6318	82869	179417
6319	82881	179402
6320	82894	179387
6321	82906	179373
6322	82919	179358
6323	82931	179343
6324	82943	179328
6325	82956	179314
6326	82968	179298
6327	82979	179282
6328	82992	179267
6329	83004	179253
6330	83017	179239
6331	83029	179224
6332	83041	179209
6333	83053	179193
6334	83066	179180
6335	83079	179167
6336	83092	179153
6337	83104	179138
6338	83117	179123
6339	83129	179109
6340	83142	179095
6341	83155	179082
6342	83168	179068
6343	83180	179053
6344	83193	179038
6345	83205	179025
6346	83218	179010
6347	83231	178996
6348	83243	178982
6349	83256	178967
6350	83268	178952
6351	83280	178938
6352	83293	178924
6353	83305	178908
6354	83318	178894
6355	83330	178879
6356	83343	178867
6357	83356	178853
6358	83370	178841
6359	83384	178829
6360	83397	178818
6361	83410	178804
6362	83423	178790
6363	83435	178775
6364	83447	178759
6365	83460	178745
6366	83473	178732
6367	83485	178716
6368	83497	178702
6369	83510	178688
6370	83522	178673
6371	83534	178658
6372	83547	178644
6373	83559	178629
6374	83571	178614
6375	83583	178599
6376	83596	178584
6377	83608	178569
6378	83620	178554
6379	83633	178539
6380	83645	178525
6381	83658	178511
6382	83671	178497
6383	83684	178483
6384	83696	178469
6385	83709	178455
6386	83722	178441
6387	83734	178426
6388	83747	178413
6389	83760	178399
6390	83773	178386
6391	83785	178372
6392	83798	178359
6393	83811	178345
6394	83824	178330
6395	83836	178317
6396	83849	178303
6397	83862	178289
6398	83874	178274
6399	83887	178261
6400	83900	178248
6401	83912	178232
6402	83924	178217
6403	83937	178203
6404	83950	178189
6405	83962	178175
6406	83975	178161
6407	83988	178147
6408	84000	178132
6409	84013	178118
6410	84025	178104
6411	84039	178091
6412	84051	178076
6413	84063	178061
6414	84076	178048
6415	84088	178033
6416	84101	178019
6417	84114	178006
6418	84126	177991
6419	84139	177977
6420	84152	177964
6421	84165	177949
6422	84178	177936
6423	84191	177923
6424	84204	177910
6425	84218	177898
6426	84231	177885
6427	84244	177872
6428	84257	177858
6429	84270	177845
6430	84282	177831
6431	84295	177817
6432	84307	177802
6433	84320	177789
6434	84333	177775
6435	84346	177762
6436	84359	177749
6437	84372	177735
6438	84385	177722
6439	84397	177707
6440	84410	177693
6441	84423	177680
6442	84436	177667
6443	84449	177652
6444	84462	177639
6445	84475	177625
6446	84488	177612
6447	84500	177598
6448	84513	177585
6449	84526	177571
6450	84539	177558
6451	84552	177544
6452	84564	177530
6453	84577	177515
6454	84590	177501
6455	84602	177487
6456	84616	177474
6457	84628	177459
6458	84640	177445
6459	84653	177432
6460	84666	177417
6461	84678	177402
6462	84690	177387
6463	84703	177374
6464	84716	177360
6465	84728	177346
6466	84741	177332
6467	84753	177317
6468	84766	177302
6469	84778	177288
6470	84791	177273
6471	84803	177258
6472	84815	177243
6473	84827	177228
6474	84840	177215
6475	84852	177200
6476	84865	177186
6477	84877	177170
6478	84891	177158
6479	84904	177146
6480	84919	177136
6481	84931	177121
6482	84944	177107
6483	84956	177093
6484	84968	177078
6485	84981	177063
6486	84993	177049
6487	85006	177035
6488	85018	177021
6489	85031	177006
6490	85043	176991
6491	85056	176977
6492	85068	176962
6493	85080	176947
6494	85092	176932
6495	85104	176917
6496	85117	176902
6497	85129	176887
6498	85141	176871
6499	85153	176856
6500	85166	176844
6501	85179	176829
6502	85191	176816
6503	85204	176801
6504	85216	176787
6505	85229	176773
6506	85242	176760
6507	85255	176745
6508	85267	176730
6509	85279	176715
6510	85291	176700
6511	85303	176684
6512	85315	176668
6513	85327	176653
6514	85339	176639
6515	85351	176624
6516	85363	176609
6517	85375	176593
6518	85387	176578
6519	85400	176563
6520	85412	176548
6521	85424	176533
6522	85436	176518
6523	85448	176503
6524	85460	176488
6525	85473	176473
6526	85485	176457
6527	85497	176444
6528	85509	176428
6529	85522	176413
6530	85534	176399
6531	85546	176383
6532	85559	176370
6533	85571	176355
6534	85583	176340
6535	85596	176325
6536	85608	176310
6537	85620	176295
6538	85632	176280
6539	85644	176264
6540	85656	176250
6541	85668	176235
6542	85680	176220
6543	85693	176206
6544	85705	176191
6545	85718	176176
6546	85729	176160
6547	85742	176146
6548	85755	176132
6549	85767	176118
6550	85779	176103
6551	85792	176088
6552	85804	176073
6553	85816	176057
6554	85828	176043
6555	85841	176029
6556	85852	176013
6557	85865	175999
6558	85877	175984
6559	85890	175970
6560	85903	175956
6561	85915	175941
6562	85927	175926
6563	85939	175911
6564	85951	175896
6565	85963	175881
6566	85975	175866
6567	85987	175851
6568	86000	175836
6569	86012	175821
6570	86024	175806
6571	86037	175792
6572	86049	175777
6573	86061	175762
6574	86073	175746
6575	86085	175732
6576	86097	175717
6577	86109	175701
6578	86121	175686
6579	86134	175672
6580	86146	175656
6581	86158	175641
6582	86171	175627
6583	86183	175613
6584	86196	175598
6585	86208	175585
6586	86222	175572
6587	86234	175559
6588	86247	175544
6589	86259	175529
6590	86271	175514
6591	86284	175500
6592	86296	175486
6593	86309	175472
6594	86321	175458
6595	86333	175442
6596	86346	175429
6597	86359	175414
6598	86371	175400
6599	86385	175388
6600	86399	175377
6601	86413	175366
6602	86427	175354
6603	86441	175343
6604	86453	175329
6605	86466	175315
6606	86479	175301
6607	86491	175287
6608	86504	175273
6609	86517	175259
6610	86529	175244
6611	86541	175229
6612	86554	175216
6613	86566	175201
6614	86579	175187
6615	86591	175173
6616	86605	175161
6617	86617	175146
6618	86630	175132
6619	86642	175116
6620	86654	175102
6621	86667	175088
6622	86679	175073
6623	86692	175060
6624	86704	175045
6625	86717	175032
6626	86729	175017
6627	86741	175002
6628	86754	174987
6629	86766	174973
6630	86779	174958
6631	86791	174943
6632	86804	174930
6633	86817	174916
6634	86829	174902
6635	86842	174888
6636	86854	174874
6637	86867	174860
6638	86879	174845
6639	86892	174832
6640	86905	174819
6641	86919	174806
6642	86931	174791
6643	86944	174778
6644	86957	174764
6645	86969	174751
6646	86982	174736
6647	86994	174721
6648	87007	174707
6649	87019	174694
6650	87032	174680
6651	87044	174665
6652	87059	174655
6653	87072	174641
6654	87084	174627
6655	87097	174613
6656	87109	174598
6657	87121	174583
6658	87134	174568
6659	87146	174554
6660	87158	174539
6661	87170	174524
6662	87182	174509
6663	87195	174495
6664	87208	174481
6665	87220	174467
6666	87233	174454
6667	87246	174440
6668	87259	174426
6669	87271	174412
6670	87283	174397
6671	87297	174384
6672	87309	174370
6673	87322	174356
6674	87334	174341
6675	87346	174327
6676	87359	174313
6677	87372	174299
6678	87384	174284
6679	87396	174270
6680	87408	174255
6681	87422	174242
6682	87434	174228
6683	87449	174219
6684	87464	174209
6685	87476	174195
6686	87490	174181
6687	87503	174168
6688	87515	174155
6689	87528	174141
6690	87540	174126
6691	87553	174111
6692	87565	174097
6693	87577	174082
6694	87590	174068
6695	87603	174055
6696	87615	174041
6697	87628	174027
6698	87640	174012
6699	87653	173998
6700	87665	173984
6701	87678	173970
6702	87690	173955
6703	87702	173940
6704	87715	173925
6705	87727	173912
6706	87741	173899
6707	87754	173887
6708	87767	173873
6709	87780	173859
6710	87793	173846
6711	87805	173832
6712	87818	173819
6713	87831	173805
6714	87844	173791
6715	87857	173778
6716	87870	173765
6717	87883	173753
6718	87897	173741
6719	87911	173729
6720	87924	173717
6721	87938	173704
6722	87952	173693
6723	87965	173680
6724	87978	173667
6725	87991	173654
6726	88004	173640
6727	88017	173627
6728	88030	173614
6729	88043	173600
6730	88055	173586
6731	88068	173571
6732	88080	173558
6733	88093	173545
6734	88106	173531
6735	88119	173517
6736	88131	173502
6737	88143	173488
6738	88156	173474
6739	88169	173461
6740	88183	173449
6741	88196	173436
6742	88210	173425
6743	88223	173412
6744	88237	173401
6745	88251	173388
6746	88263	173375
6747	88276	173361
6748	88289	173347
6749	88302	173334
6750	88314	173319
6751	88327	173307
6752	88340	173293
6753	88354	173280
6754	88366	173266
6755	88379	173254
6756	88392	173240
6757	88405	173226
6758	88421	173218
6759	88433	173204
6760	88446	173190
6761	88458	173175
6762	88471	173162
6763	88483	173147
6764	88496	173134
6765	88508	173119
6766	88521	173105
6767	88533	173091
6768	88547	173078
6769	88559	173063
6770	88571	173048
6771	88584	173035
6772	88597	173021
6773	88609	173006
6774	88621	172992
6775	88634	172978
6776	88646	172964
6777	88659	172950
6778	88672	172935
6779	88684	172921
6780	88696	172907
6781	88709	172893
6782	88722	172879
6783	88734	172865
6784	88747	172851
6785	88760	172837
6786	88772	172823
6787	88785	172810
6788	88798	172796
6789	88810	172781
6790	88822	172766
6791	88834	172751
6792	88847	172737
6793	88859	172722
6794	88871	172707
6795	88884	172693
6796	88896	172679
6797	88909	172666
6798	88921	172651
6799	88934	172637
6800	88946	172622
6801	88959	172608
6802	88971	172594
6803	88984	172581
6804	88997	172568
6805	89011	172555
6806	89024	172542
6807	89036	172528
6808	89049	172514
6809	89065	172507
6810	89078	172494
6811	89090	172479
6812	89103	172466
6813	89116	172452
6814	89128	172437
6815	89140	172422
6816	89153	172408
6817	89165	172393
6818	89177	172378
6819	89189	172364
6820	89201	172348
6821	89214	172334
6822	89226	172320
6823	89239	172305
6824	89250	172290
6825	89263	172276
6826	89276	172262
6827	89288	172247
6828	89300	172232
6829	89313	172218
6830	89325	172204
6831	89338	172190
6832	89350	172175
6833	89362	172160
6834	89374	172146
6835	89387	172131
6836	89400	172118
6837	89412	172104
6838	89425	172091
6839	89438	172077
6840	89451	172063
6841	89462	172048
6842	89476	172035
6843	89489	172022
6844	89502	172008
6845	89514	171994
6846	89527	171980
6847	89539	171966
6848	89551	171951
6849	89564	171937
6850	89576	171922
6851	89589	171909
6852	89602	171895
6853	89614	171881
6854	89629	171872
6855	89642	171859
6856	89655	171844
6857	89667	171830
6858	89680	171816
6859	89692	171801
6860	89706	171789
6861	89718	171775
6862	89733	171766
6863	89746	171753
6864	89759	171739
6865	89774	171729
6866	89786	171714
6867	89798	171700
6868	89810	171685
6869	89823	171671
6870	89835	171656
6871	89847	171642
6872	89860	171628
6873	89873	171614
6874	89886	171602
6875	89899	171588
6876	89911	171574
6877	89924	171559
6878	89937	171546
6879	89950	171532
6880	89962	171518
6881	89974	171503
6882	89987	171489
6883	89999	171475
6884	90012	171461
6885	90024	171446
6886	90037	171433
6887	90049	171419
6888	90062	171405
6889	90075	171391
6890	90088	171378
6891	90101	171365
6892	90113	171351
6893	90141	171365
6894	90166	171374
6895	90187	171377
6896	90205	171373
6897	90219	171362
6898	90232	171349
6899	90246	171337
6900	90267	171339
6901	90280	171325
6902	90295	171316
6903	90309	171305
6904	90322	171292
6905	90335	171278
6906	90349	171267
6907	90361	171253
6908	90375	171240
6909	90387	171226
6910	90400	171211
6911	90412	171198
6912	90425	171183
6913	90437	171169
6914	90453	171161
6915	90467	171149
6916	90479	171135
6917	90492	171122
6918	90505	171108
6919	90547	171149
6920	90560	171138
6921	90573	171124
6922	90590	171119
6923	90603	171104
6924	90616	171091
6925	90628	171077
6926	90641	171064
6927	90657	171056
6928	90670	171042
6929	90684	171031
6930	90697	171018
6931	90710	171005
6932	90723	170991
6933	90736	170978
6934	90751	170969
6935	90767	170961
6936	90782	170951
6937	90795	170938
6938	90808	170924
6939	90820	170910
6940	90833	170896
6941	90845	170882
6942	90858	170867
6943	90887	170884
6944	90900	170871
6945	90912	170857
6946	90927	170847
6947	90941	170835
6948	90954	170821
6949	90966	170808
6950	90979	170794
6951	90991	170780
6952	91004	170766
6953	91017	170752
6954	91029	170738
6955	91042	170724
6956	91054	170709
6957	91067	170695
6958	91080	170682
6959	91095	170673
6960	91114	170670
6961	91127	170657
6962	91139	170643
6963	91152	170628
6964	91164	170614
6965	91176	170599
6966	91189	170585
6967	91201	170571
6968	91221	170570
6969	91233	170556
6970	91246	170541
6971	91258	170526
6972	91270	170512
6973	91283	170498
6974	91295	170483
6975	91308	170469
6976	91320	170455
6977	91332	170440
6978	91344	170426
6979	91360	170417
6980	91372	170402
6981	91385	170388
6982	91397	170374
6983	91409	170359
6984	91425	170350
6985	91437	170336
6986	91450	170322
6987	91462	170307
6988	91475	170294
6989	91488	170280
6990	91500	170266
6991	91513	170252
6992	91526	170239
6993	91538	170225
6994	91551	170210
6995	91563	170195
6996	91575	170181
6997	91587	170166
6998	91600	170153
6999	91613	170139
7000	91626	170126
7001	91638	170111
7002	91652	170099
7003	91664	170085
7004	91677	170071
7005	91690	170058
7006	91703	170044
7007	91716	170031
7008	91730	170020
7009	91743	170007
7010	91757	169994
7011	91769	169981
7012	91783	169968
7013	91795	169954
7014	91808	169940
7015	91820	169926
7016	91833	169912
7017	91846	169898
7018	91858	169884
7019	91871	169871
7020	91884	169858
7021	91897	169844
7022	91910	169831
7023	91923	169817
7024	91935	169803
7025	91948	169788
7026	91960	169773
7027	91972	169759
7028	91985	169746
7029	91998	169732
7030	92011	169718
7031	92023	169705
7032	92036	169691
7033	92049	169678
7034	92062	169664
7035	92076	169652
7036	92088	169638
7037	92101	169625
7038	92114	169610
7039	92126	169596
7040	92139	169582
7041	92151	169568
7042	92164	169554
7043	92177	169541
7044	92189	169527
7045	92205	169519
7046	92218	169506
7047	92231	169492
7048	92244	169478
7049	92257	169465
7050	92269	169451
7051	92282	169437
7052	92294	169422
7053	92309	169412
7054	92321	169398
7055	92334	169384
7056	92346	169370
7057	92359	169355
7058	92372	169342
7059	92384	169328
