iter	Logloss
7019	0.1739395735
7020	0.1739364968
7021	0.1739345758
7022	0.1739311681
7023	0.1739272258
7024	0.173924938
7025	0.1739205858
7026	0.1739162159
7027	0.1739123498
7028	0.1739091449
7029	0.1739052185
7030	0.1738967495
7031	0.1738922686
7032	0.1738884434
7033	0.173885724
7034	0.1738828676
7035	0.1738796386
7036	0.1738760384
7037	0.1738709926
7038	0.1738610544
7039	0.1738568908
7040	0.1738521968
7041	0.1738477507
7042	0.1738421116
7043	0.1738382182
7044	0.1738340189
7045	0.1738302221
7046	0.1738268384
7047	0.1738267956
7048	0.1738231649
7049	0.1738225264
7050	0.1738179026
7051	0.1738167525
7052	0.1738136229
7053	0.1738114901
7054	0.1738084118
7055	0.1738028719
7056	0.1737965845
7057	0.1737933273
7058	0.1737866612
7059	0.173783992
7060	0.1737827369
7061	0.1737820655
7062	0.1737797276
7063	0.1737777069
7064	0.1737749749
7065	0.1737728346
7066	0.1737703394
7067	0.1737681305
7068	0.1737633284
7069	0.173758927
7070	0.1737538165
7071	0.1737496843
7072	0.1737467571
7073	0.1737467165
7074	0.1737432407
7075	0.1737392067
7076	0.1737371505
7077	0.1737328938
7078	0.1737286961
7079	0.1737252275
7080	0.1737200692
7081	0.1737119041
7082	0.1737081947
7083	0.1737044757
7084	0.1737007203
7085	0.1737003601
7086	0.1736979995
7087	0.1736939828
7088	0.1736875103
7089	0.1736831428
7090	0.1736793178
7091	0.1736755695
7092	0.1736718237
7093	0.1736659647
7094	0.1736621104
7095	0.173657238
7096	0.1736555801
7097	0.1736548828
7098	0.1736496882
7099	0.1736457664
7100	0.1736412137
7101	0.1736378468
7102	0.1736331355
7103	0.1736304493
7104	0.1736268429
7105	0.1736224714
7106	0.1736163521
7107	0.1736143217
7108	0.1736117604
7109	0.1736066733
7110	0.1736030119
7111	0.1735997663
7112	0.1735946324
7113	0.1735907569
7114	0.1735848407
7115	0.1735804772
7116	0.1735778386
7117	0.1735729351
7118	0.1735717867
7119	0.1735668165
7120	0.1735641399
7121	0.1735598931
7122	0.1735556786
7123	0.1735509195
7124	0.17355058
7125	0.1735479555
7126	0.1735466252
7127	0.1735448225
7128	0.1735367794
7129	0.1735335169
7130	0.1735317289
7131	0.1735278043
7132	0.1735242941
7133	0.1735214794
7134	0.1735195876
7135	0.1735169004
7136	0.173513613
7137	0.1735084511
7138	0.1735061113
7139	0.1734998771
7140	0.1734963615
7141	0.1734948119
7142	0.1734929077
7143	0.1734903835
7144	0.1734820243
7145	0.1734808856
7146	0.1734807385
7147	0.173476794
7148	0.1734722996
7149	0.1734685598
7150	0.1734663391
7151	0.1734662488
7152	0.1734661976
7153	0.1734639651
7154	0.1734600027
7155	0.1734597006
7156	0.1734557771
7157	0.1734540259
7158	0.173451109
7159	0.1734476252
7160	0.1734444755
7161	0.173444397
7162	0.1734413821
7163	0.1734381161
7164	0.1734347391
7165	0.1734332749
7166	0.1734281484
7167	0.1734226714
7168	0.1734192118
7169	0.173415911
7170	0.1734098639
7171	0.173405837
7172	0.1734027186
7173	0.1734006766
7174	0.1733978793
7175	0.1733978189
7176	0.1733916054
7177	0.1733871585
7178	0.1733809143
7179	0.1733786497
7180	0.173375497
7181	0.1733745799
7182	0.1733736212
7183	0.1733704087
7184	0.1733692944
7185	0.1733653891
7186	0.1733629027
7187	0.1733605215
7188	0.1733505789
7189	0.1733467838
7190	0.1733437178
7191	0.1733375883
7192	0.1733346627
7193	0.1733324534
7194	0.1733287652
7195	0.173323064
7196	0.1733207017
7197	0.173312801
7198	0.1733117495
7199	0.1733076349
7200	0.1733035167
7201	0.1733023371
7202	0.173300551
7203	0.1732990034
7204	0.173294535
7205	0.1732919505
7206	0.17328611
7207	0.1732824373
7208	0.1732784734
7209	0.1732742898
7210	0.1732712392
7211	0.1732682603
7212	0.1732638275
7213	0.1732579907
7214	0.1732579449
7215	0.1732517553
7216	0.1732501729
7217	0.1732432606
7218	0.1732392753
7219	0.1732355542
7220	0.1732306214
7221	0.1732277859
7222	0.1732237146
7223	0.173220496
7224	0.173218051
7225	0.1732115261
7226	0.1732100075
7227	0.1732090394
7228	0.1732057224
7229	0.1732024758
7230	0.1731970967
7231	0.1731969441
7232	0.1731926552
7233	0.1731896524
7234	0.1731851036
7235	0.1731838969
7236	0.173181461
7237	0.1731773296
7238	0.173173662
7239	0.1731709517
7240	0.1731668852
7241	0.1731595628
7242	0.1731573775
7243	0.1731543061
7244	0.1731515749
7245	0.1731493047
7246	0.1731434629
7247	0.1731374513
7248	0.173133548
7249	0.1731311473
7250	0.1731252268
7251	0.1731216525
7252	0.1731147029
7253	0.1731100637
7254	0.1731069688
7255	0.173100828
7256	0.1730954268
7257	0.1730901505
7258	0.173085799
7259	0.1730815297
7260	0.1730813753
7261	0.1730767463
7262	0.173074248
7263	0.1730696513
7264	0.1730695936
7265	0.1730644723
7266	0.1730639677
7267	0.1730583986
7268	0.1730526454
7269	0.1730492136
7270	0.17304538
7271	0.1730424349
7272	0.1730390451
7273	0.1730349493
7274	0.1730312763
7275	0.1730277106
7276	0.1730237516
7277	0.1730233368
7278	0.1730193172
7279	0.173014291
7280	0.1730116572
7281	0.1730077483
7282	0.1730060101
7283	0.1730053864
7284	0.1730002185
7285	0.1729971535
7286	0.1729928752
7287	0.172990475
7288	0.1729866289
7289	0.1729828985
7290	0.1729781538
7291	0.1729736846
7292	0.1729698636
7293	0.1729653791
7294	0.1729618468
7295	0.1729582841
7296	0.1729548043
7297	0.1729521845
7298	0.1729503067
7299	0.1729471597
7300	0.1729468085
7301	0.172943983
7302	0.1729418582
7303	0.172936972
7304	0.1729333544
7305	0.1729327502
7306	0.17293002
7307	0.1729272971
7308	0.172920967
7309	0.1729184092
7310	0.1729138368
7311	0.1729101336
7312	0.1729041252
7313	0.1729002129
7314	0.172895466
7315	0.1728927176
7316	0.172886129
7317	0.1728825144
7318	0.1728742139
7319	0.1728720343
7320	0.1728692269
7321	0.1728655309
7322	0.1728593575
7323	0.1728559713
7324	0.1728547329
7325	0.172851734
7326	0.1728503308
7327	0.1728476854
7328	0.1728441351
7329	0.1728421294
7330	0.1728393782
7331	0.1728363117
7332	0.1728322641
7333	0.1728266154
7334	0.1728231063
7335	0.1728226573
7336	0.1728194833
7337	0.1728163377
7338	0.1728121223
7339	0.1728082476
7340	0.1728046557
7341	0.1728036321
7342	0.1727991225
7343	0.1727910602
7344	0.1727868784
7345	0.1727854347
7346	0.1727823574
7347	0.1727790412
7348	0.1727750497
7349	0.1727717618
7350	0.172765821
7351	0.172763082
7352	0.1727630157
7353	0.1727599977
7354	0.1727574951
7355	0.1727547168
7356	0.1727543978
7357	0.1727516625
7358	0.1727460994
7359	0.1727430609
7360	0.1727426287
7361	0.1727393166
7362	0.1727330303
7363	0.1727255751
7364	0.1727235783
7365	0.1727213386
7366	0.1727175043
7367	0.1727174434
7368	0.17271249
7369	0.1727067882
7370	0.1727012882
7371	0.1726985886
7372	0.1726962466
7373	0.1726944381
7374	0.172694389
7375	0.1726881217
7376	0.1726867834
7377	0.1726857367
7378	0.1726810526
7379	0.1726805618
7380	0.1726774628
7381	0.1726771245
7382	0.1726670245
7383	0.1726644589
7384	0.1726588615
7385	0.1726576689
7386	0.1726544271
7387	0.1726508513
7388	0.1726483666
7389	0.1726442015
7390	0.1726413327
7391	0.1726372861
7392	0.1726332142
7393	0.1726313329
7394	0.1726298932
7395	0.172624298
7396	0.1726187209
7397	0.1726147406
7398	0.1726100336
7399	0.1726086428
7400	0.1726044502
7401	0.1726015993
7402	0.1726010014
7403	0.1725991261
7404	0.1725990067
7405	0.1725951595
7406	0.1725907748
7407	0.1725906537
7408	0.172584539
7409	0.1725816795
7410	0.172580135
7411	0.1725768092
7412	0.1725762738
7413	0.1725740715
7414	0.1725690738
7415	0.1725657205
7416	0.1725591188
7417	0.1725571117
7418	0.1725544814
7419	0.1725526619
7420	0.1725497476
7421	0.1725483688
7422	0.1725407452
7423	0.1725379947
7424	0.1725374974
7425	0.1725331606
7426	0.1725303181
7427	0.1725271085
7428	0.1725266066
7429	0.1725141502
7430	0.1725104534
7431	0.1725098163
7432	0.1725056832
7433	0.17250141
7434	0.1724986372
7435	0.1724964451
7436	0.1724964069
7437	0.172491551
7438	0.1724883782
7439	0.1724859249
7440	0.1724804747
7441	0.1724782399
7442	0.1724714496
7443	0.1724678698
7444	0.1724649786
7445	0.1724612538
7446	0.1724587064
7447	0.1724572932
7448	0.1724536754
7449	0.1724533359
7450	0.1724521431
7451	0.1724491519
7452	0.1724435231
7453	0.1724396171
7454	0.1724362885
7455	0.1724314684
7456	0.1724251713
7457	0.1724214723
7458	0.1724200719
7459	0.1724167656
7460	0.1724128146
7461	0.1724089208
7462	0.1724059599
7463	0.1724055869
7464	0.1724012806
7465	0.172399175
7466	0.1723933426
7467	0.1723901619
7468	0.1723870379
7469	0.1723831092
7470	0.172379109
7471	0.1723747411
7472	0.172374517
7473	0.1723715082
7474	0.172368626
7475	0.1723682591
7476	0.1723629893
7477	0.1723621065
7478	0.1723564309
7479	0.1723534293
7480	0.1723490901
7481	0.1723465919
7482	0.1723417453
7483	0.1723374896
7484	0.1723341479
7485	0.1723303306
7486	0.1723278658
7487	0.1723235744
7488	0.1723175679
7489	0.1723144713
7490	0.172312896
7491	0.1723103741
7492	0.1723093298
7493	0.172303042
7494	0.1722994215
7495	0.1722942306
7496	0.1722907348
7497	0.1722874262
7498	0.1722845454
7499	0.1722796349
7500	0.1722758157
7501	0.1722738726
7502	0.1722687877
7503	0.1722653942
7504	0.1722628374
7505	0.1722582273
7506	0.1722555861
7507	0.1722526715
7508	0.1722490116
7509	0.1722471015
7510	0.1722442468
7511	0.1722419637
7512	0.1722359328
7513	0.17223053
7514	0.1722274227
7515	0.1722240266
7516	0.172217038
7517	0.1722170049
7518	0.1722131309
7519	0.1722115555
7520	0.1722110984
7521	0.1722068538
7522	0.1722042975
7523	0.1722000979
7524	0.1721987813
7525	0.1721948136
7526	0.1721910968
7527	0.1721903613
7528	0.1721854364
7529	0.1721820541
7530	0.1721786311
7531	0.1721785901
7532	0.172174503
7533	0.1721694823
7534	0.1721662162
7535	0.172161783
7536	0.1721591444
7537	0.1721577209
7538	0.1721532438
7539	0.172151038
7540	0.1721485152
7541	0.172144118
7542	0.1721406117
7543	0.1721385338
7544	0.1721344918
7545	0.1721297443
7546	0.1721268432
7547	0.1721245491
7548	0.1721188731
7549	0.1721164931
7550	0.1721122422
7551	0.1721109055
7552	0.1721107662
7553	0.1721068456
7554	0.1721032712
7555	0.1720997249
7556	0.1720976953
7557	0.1720931844
7558	0.172087196
7559	0.1720829065
7560	0.1720763406
7561	0.1720726914
7562	0.1720695594
7563	0.1720677846
7564	0.1720634724
7565	0.1720623396
7566	0.1720594705
7567	0.1720569525
7568	0.1720496269
7569	0.1720467597
7570	0.1720459388
7571	0.172044522
7572	0.1720414362
7573	0.172038193
7574	0.1720352021
7575	0.1720284659
7576	0.172024033
7577	0.1720179161
7578	0.1720170874
7579	0.1720167562
7580	0.1720138357
7581	0.1720118227
7582	0.1720093666
7583	0.172005473
7584	0.1720032048
7585	0.1720005869
7586	0.171997205
7587	0.1719968765
7588	0.1719945382
7589	0.1719901846
7590	0.1719883406
7591	0.1719837807
7592	0.1719813426
7593	0.1719803125
7594	0.1719749972
7595	0.1719729199
7596	0.171970616
7597	0.1719674669
7598	0.1719643095
7599	0.1719602506
7600	0.1719586645
7601	0.1719576161
7602	0.1719539672
7603	0.1719511823
7604	0.1719462279
7605	0.1719460436
7606	0.1719405977
7607	0.1719369334
7608	0.1719318196
7609	0.1719315122
7610	0.1719294422
7611	0.1719268063
7612	0.1719240337
7613	0.1719196326
7614	0.1719164502
7615	0.1719111508
7616	0.1719068578
7617	0.1719068219
7618	0.1719040506
7619	0.1719037244
7620	0.1719001301
7621	0.1718976355
7622	0.1718945251
7623	0.1718930124
7624	0.1718926405
7625	0.1718874761
7626	0.1718845331
7627	0.1718807751
7628	0.1718767234
7629	0.1718756724
7630	0.1718725869
7631	0.171867311
7632	0.1718657004
7633	0.1718618821
7634	0.1718580737
7635	0.1718556605
7636	0.1718517609
7637	0.1718488604
7638	0.1718444063
7639	0.1718412407
7640	0.1718384285
7641	0.1718379244
7642	0.1718346577
7643	0.1718346269
7644	0.1718288732
7645	0.1718288176
7646	0.1718246053
7647	0.1718217166
7648	0.1718216805
7649	0.1718173317
7650	0.1718152648
7651	0.1718133674
7652	0.171810299
7653	0.1718074265
7654	0.1718051137
7655	0.1718000737
7656	0.1717949172
7657	0.1717906878
7658	0.171785176
7659	0.1717783769
7660	0.1717738156
7661	0.1717689484
7662	0.1717643867
7663	0.1717608238
7664	0.1717582272
7665	0.1717550059
7666	0.1717533096
7667	0.1717508147
7668	0.1717471162
7669	0.1717415791
7670	0.1717394927
7671	0.1717354629
7672	0.1717303021
7673	0.1717260585
7674	0.1717248583
7675	0.1717219615
7676	0.1717184201
7677	0.171714864
7678	0.1717124705
7679	0.1717087884
7680	0.1717027168
7681	0.1716985344
7682	0.1716982917
7683	0.1716948371
7684	0.1716935535
7685	0.1716932032
7686	0.1716886914
7687	0.1716880827
7688	0.1716849943
7689	0.1716805038
7690	0.1716766803
7691	0.1716724671
7692	0.1716723286
7693	0.1716704644
7694	0.1716672885
7695	0.1716659694
7696	0.1716618963
7697	0.1716601943
7698	0.1716572439
7699	0.1716521884
7700	0.1716493669
7701	0.1716461536
7702	0.1716435265
7703	0.1716391374
7704	0.1716343875
7705	0.1716293096
7706	0.1716274001
7707	0.1716256446
7708	0.1716255658
7709	0.17162104
7710	0.1716188747
7711	0.1716155696
7712	0.1716153471
7713	0.1716151389
7714	0.1716146353
7715	0.1716103868
7716	0.1716102982
7717	0.1716063906
7718	0.1716039354
7719	0.171601
7720	0.1715989499
7721	0.1715952475
7722	0.1715930566
7723	0.1715912445
7724	0.1715876312
7725	0.1715846543
7726	0.1715810605
7727	0.1715803931
7728	0.1715752447
7729	0.1715722305
7730	0.1715685045
7731	0.171563922
7732	0.1715624481
7733	0.1715577345
7734	0.1715545286
7735	0.1715530729
7736	0.1715498194
7737	0.1715462554
7738	0.1715444511
7739	0.1715439823
7740	0.1715420615
7741	0.1715416222
7742	0.1715397602
7743	0.1715373011
7744	0.1715352724
7745	0.1715311852
7746	0.1715270494
7747	0.171524595
7748	0.1715210902
7749	0.1715190974
7750	0.1715167962
7751	0.1715141978
7752	0.1715111956
7753	0.1715091685
7754	0.1715063581
7755	0.1715030518
7756	0.1714993189
7757	0.1714954922
7758	0.1714954055
7759	0.1714920742
7760	0.1714906282
7761	0.1714885553
7762	0.1714865438
7763	0.1714829263
7764	0.1714812607
7765	0.1714798545
7766	0.1714767404
7767	0.1714751259
7768	0.1714712229
7769	0.1714676733
7770	0.1714642123
7771	0.1714614884
7772	0.1714583637
7773	0.1714557385
7774	0.171454891
7775	0.1714517482
7776	0.1714482432
7777	0.1714481692
7778	0.1714471246
7779	0.1714435176
7780	0.1714408526
7781	0.1714406859
7782	0.1714390726
7783	0.1714344412
7784	0.1714304461
7785	0.1714283244
7786	0.1714253701
7787	0.1714220363
7788	0.1714192208
7789	0.171417942
7790	0.1714114597
7791	0.1714068979
7792	0.1714033864
7793	0.171396465
7794	0.1713933368
7795	0.17139067
7796	0.171387763
7797	0.171385304
7798	0.1713822383
7799	0.1713772093
7800	0.1713726549
7801	0.1713699385
7802	0.1713672028
7803	0.1713658442
7804	0.1713658046
7805	0.1713633553
7806	0.1713587332
7807	0.1713563134
7808	0.171351646
7809	0.1713515988
7810	0.1713504161
7811	0.1713459527
7812	0.1713427507
7813	0.171342523
7814	0.1713422428
7815	0.1713392376
7816	0.1713374664
7817	0.1713335894
7818	0.1713309061
7819	0.1713283823
7820	0.1713262139
7821	0.17132254
7822	0.1713179707
7823	0.1713144367
7824	0.1713105034
7825	0.1713081765
7826	0.1713041563
7827	0.1713040521
7828	0.1713007546
7829	0.1712985573
7830	0.1712966863
7831	0.1712926899
7832	0.1712922619
7833	0.1712893118
7834	0.1712847845
7835	0.1712816151
7836	0.171280247
7837	0.1712779755
7838	0.1712737903
7839	0.1712699808
7840	0.1712688154
7841	0.1712666919
7842	0.1712650546
7843	0.1712629618
7844	0.1712599859
7845	0.1712592971
7846	0.1712562257
7847	0.1712530489
7848	0.171249018
7849	0.1712452699
7850	0.1712416707
7851	0.1712393189
7852	0.171234987
7853	0.1712323678
7854	0.1712272376
7855	0.1712268948
7856	0.1712239291
7857	0.1712226539
7858	0.1712188003
7859	0.1712134005
7860	0.1712098263
7861	0.1712071983
7862	0.171204195
7863	0.171197668
7864	0.1711953487
7865	0.1711905463
7866	0.171187668
7867	0.1711851032
7868	0.1711808126
7869	0.1711771076
7870	0.1711713047
7871	0.1711683286
7872	0.1711651848
7873	0.1711623085
7874	0.1711620608
7875	0.1711579227
7876	0.1711577324
7877	0.1711540904
7878	0.1711539765
7879	0.1711497577
7880	0.1711472468
7881	0.171142866
7882	0.1711411877
7883	0.1711375333
7884	0.1711343409
7885	0.1711324081
7886	0.1711281997
7887	0.1711239824
7888	0.1711216789
7889	0.1711173234
7890	0.1711147317
7891	0.17111448
7892	0.1711116861
7893	0.1711113912
7894	0.1711071824
7895	0.1711015588
7896	0.1711003702
7897	0.171097739
7898	0.1710975974
7899	0.1710934968
7900	0.1710914527
7901	0.1710900194
7902	0.1710866802
7903	0.1710832874
7904	0.1710810735
7905	0.1710788257
7906	0.1710749315
7907	0.1710711898
7908	0.1710692807
7909	0.1710664081
7910	0.1710638737
7911	0.1710598104
7912	0.1710582751
7913	0.1710553847
7914	0.1710518736
7915	0.1710486427
7916	0.1710435183
7917	0.1710427985
7918	0.1710388077
7919	0.1710349962
7920	0.1710307131
7921	0.1710273624
7922	0.1710250268
7923	0.1710220209
7924	0.1710188928
7925	0.1710154932
7926	0.1710126227
7927	0.1710095497
7928	0.1710053183
7929	0.1710021418
7930	0.171000066
7931	0.1709946329
7932	0.1709929979
7933	0.1709911654
7934	0.1709874833
7935	0.1709843394
7936	0.1709798076
7937	0.170974758
7938	0.1709702621
7939	0.1709650732
7940	0.1709622354
7941	0.1709590799
7942	0.1709553113
7943	0.1709552561
7944	0.1709522695
7945	0.170949989
7946	0.1709457971
7947	0.1709413245
7948	0.1709359116
7949	0.1709328206
7950	0.17092956
7951	0.1709256373
7952	0.1709217788
7953	0.1709193507
7954	0.1709157454
7955	0.1709156938
7956	0.1709130627
7957	0.170908169
7958	0.1709053317
7959	0.1709000537
7960	0.1708950562
7961	0.1708918902
7962	0.1708895983
7963	0.170886644
7964	0.1708863811
7965	0.1708848218
7966	0.1708789444
7967	0.1708736904
7968	0.1708712631
7969	0.1708651602
7970	0.1708627099
7971	0.1708602527
7972	0.170856656
7973	0.1708535863
7974	0.1708490222
7975	0.1708448825
7976	0.1708390322
7977	0.1708371379
7978	0.1708332925
7979	0.1708287626
7980	0.1708260816
7981	0.1708260179
7982	0.1708255938
7983	0.1708206867
7984	0.1708132681
7985	0.1708097343
7986	0.1708067341
7987	0.1708033506
7988	0.1708012741
7989	0.170798695
7990	0.1707949517
7991	0.17078981
7992	0.1707869109
7993	0.1707851361
7994	0.1707848322
7995	0.1707846954
7996	0.1707822638
7997	0.1707798903
7998	0.1707793638
7999	0.1707768567
8000	0.1707750201
8001	0.1707726259
8002	0.1707705253
8003	0.1707696608
8004	0.1707666018
8005	0.1707631026
8006	0.1707605686
8007	0.1707602107
8008	0.1707565198
8009	0.1707522272
8010	0.170748052
8011	0.1707479904
8012	0.1707460528
8013	0.1707405433
8014	0.170739869
8015	0.1707338622
8016	0.1707335235
8017	0.1707285567
8018	0.1707269453
8019	0.1707224686
8020	0.1707175135
8021	0.1707139175
8022	0.1707107436
8023	0.1707073053
8024	0.1707070889
8025	0.170704782
8026	0.1707045605
8027	0.1707023399
8028	0.1707005174
8029	0.1706970771
8030	0.1706924318
8031	0.1706883288
8032	0.1706828033
8033	0.1706826322
8034	0.1706804619
8035	0.1706778356
8036	0.1706772055
8037	0.1706748508
8038	0.1706713981
8039	0.1706682613
8040	0.1706665032
8041	0.1706662953
8042	0.1706642621
8043	0.170661389
8044	0.1706584321
8045	0.1706563858
8046	0.1706549524
8047	0.1706544725
8048	0.1706498134
8049	0.1706497657
8050	0.1706439688
8051	0.1706358167
8052	0.1706318077
8053	0.170627761
8054	0.1706232045
8055	0.1706175531
8056	0.1706142958
8057	0.1706085446
8058	0.1706063744
8059	0.1706009091
8060	0.1706007372
8061	0.1705972715
8062	0.1705935261
8063	0.1705927654
8064	0.1705906969
8065	0.1705878414
8066	0.1705833585
8067	0.1705829841
8068	0.1705804691
8069	0.1705783765
8070	0.1705750875
8071	0.1705720573
8072	0.170570291
8073	0.1705668382
8074	0.1705626818
8075	0.1705581448
8076	0.1705561057
8077	0.1705559185
8078	0.1705524039
8079	0.1705494275
8080	0.170545093
8081	0.1705439402
8082	0.1705403531
8083	0.1705366955
8084	0.1705320023
8085	0.1705286826
8086	0.1705262972
8087	0.1705230332
8088	0.1705190589
8089	0.1705136548
8090	0.1705121739
8091	0.1705090419
8092	0.1705043366
8093	0.1705005067
8094	0.1704968483
8095	0.1704961612
8096	0.1704891446
8097	0.1704870042
8098	0.1704835793
8099	0.1704814763
8100	0.1704765919
8101	0.1704749624
8102	0.1704688602
8103	0.1704656155
8104	0.1704625792
8105	0.1704570885
8106	0.1704524507
8107	0.1704469107
8108	0.1704441975
8109	0.1704416672
8110	0.1704416008
8111	0.1704394394
8112	0.1704352848
8113	0.1704346204
8114	0.1704295905
8115	0.1704250792
8116	0.1704222737
8117	0.1704198576
8118	0.1704172387
8119	0.1704153278
8120	0.1704129503
8121	0.1704095601
8122	0.1704040828
8123	0.1704007832
8124	0.1703968271
8125	0.1703926681
8126	0.1703904213
8127	0.1703857289
8128	0.170384308
8129	0.1703809817
8130	0.170379945
8131	0.1703796235
8132	0.1703758721
8133	0.1703718495
8134	0.1703683737
8135	0.1703639565
8136	0.1703628627
8137	0.1703605479
8138	0.1703574057
8139	0.1703541233
8140	0.1703520937
8141	0.1703489606
8142	0.1703488733
8143	0.1703433784
8144	0.1703408839
8145	0.1703389693
8146	0.1703380314
8147	0.1703348854
8148	0.1703315887
8149	0.1703279818
8150	0.1703228825
8151	0.170319834
8152	0.1703176376
8153	0.1703159503
8154	0.1703134628
8155	0.1703088105
8156	0.1703071472
8157	0.1703056898
8158	0.1703026665
8159	0.170302234
8160	0.1702971279
8161	0.1702909887
8162	0.1702906195
8163	0.1702858888
8164	0.1702822973
8165	0.170280119
8166	0.170277188
8167	0.1702758997
8168	0.1702732208
8169	0.1702685898
8170	0.1702664959
8171	0.1702648843
8172	0.1702635622
8173	0.1702627179
8174	0.1702585485
8175	0.1702538851
8176	0.1702488485
8177	0.170244719
8178	0.1702409217
8179	0.1702372332
8180	0.1702368049
8181	0.1702326237
8182	0.1702290908
8183	0.1702282813
8184	0.1702257364
8185	0.1702195643
8186	0.1702148498
8187	0.1702144931
8188	0.1702106281
8189	0.1702087228
8190	0.1702062153
8191	0.1702009091
8192	0.1701969466
8193	0.1701932071
8194	0.1701871806
8195	0.1701864459
8196	0.1701802413
8197	0.1701795506
8198	0.1701772757
8199	0.1701753752
8200	0.1701749033
8201	0.1701715711
8202	0.1701677709
8203	0.1701653065
8204	0.1701631812
8205	0.1701605983
8206	0.170157866
8207	0.1701543948
8208	0.1701490257
8209	0.1701462618
8210	0.1701432035
8211	0.1701419174
8212	0.170139202
8213	0.1701341399
8214	0.1701328882
8215	0.1701274021
8216	0.1701245118
8217	0.1701207595
8218	0.1701166095
8219	0.1701133591
8220	0.1701104986
8221	0.1701085146
8222	0.1701063614
8223	0.1701021153
8224	0.170098974
8225	0.1700958126
8226	0.1700924772
8227	0.170090537
8228	0.1700888909
8229	0.1700862404
8230	0.1700826167
8231	0.1700795239
8232	0.1700742113
8233	0.170072102
8234	0.1700657885
8235	0.1700640489
8236	0.1700608322
8237	0.1700604171
8238	0.1700569922
8239	0.1700550003
8240	0.1700522248
8241	0.1700518623
8242	0.1700485893
8243	0.1700440881
8244	0.1700382708
8245	0.1700343842
8246	0.1700307207
8247	0.1700278578
8248	0.1700238328
8249	0.1700205918
8250	0.1700171523
8251	0.1700123614
8252	0.1700083466
8253	0.1700081276
8254	0.1699989948
8255	0.1699980045
8256	0.1699957779
8257	0.16999227
8258	0.1699920025
8259	0.1699902138
8260	0.1699854768
8261	0.1699817458
8262	0.169978618
8263	0.1699776892
8264	0.1699748414
8265	0.1699713347
8266	0.1699693095
8267	0.1699672731
8268	0.169964082
8269	0.1699593963
8270	0.1699590046
8271	0.1699532562
8272	0.1699505674
8273	0.1699463099
8274	0.1699460312
8275	0.1699442863
8276	0.169940224
8277	0.1699343117
8278	0.1699321098
8279	0.1699295627
8280	0.1699269997
8281	0.1699224072
8282	0.1699217415
8283	0.169919858
8284	0.1699165724
8285	0.1699107245
8286	0.1699083758
8287	0.1699058175
8288	0.1699000612
8289	0.1698966631
8290	0.1698965621
8291	0.1698919123
8292	0.1698893863
8293	0.1698858237
8294	0.1698838386
8295	0.1698802414
8296	0.1698784111
8297	0.1698747745
8298	0.1698737302
8299	0.1698712869
8300	0.1698710289
8301	0.1698707046
8302	0.1698668237
8303	0.169865334
8304	0.1698625664
8305	0.1698583729
8306	0.1698561862
8307	0.169853652
8308	0.1698503597
8309	0.1698486684
8310	0.169843188
8311	0.1698411413
8312	0.1698387955
8313	0.1698370832
8314	0.1698340906
8315	0.1698309983
8316	0.1698279581
8317	0.1698277063
8318	0.1698246382
8319	0.1698202807
8320	0.1698162701
8321	0.1698132075
8322	0.1698097343
8323	0.1698054096
8324	0.1697981563
8325	0.1697953388
8326	0.1697919042
8327	0.169788213
8328	0.1697858515
8329	0.169782236
8330	0.169779875
8331	0.1697797271
8332	0.1697792676
8333	0.1697746372
8334	0.1697725567
8335	0.1697706818
8336	0.1697683552
8337	0.1697630253
8338	0.1697629717
8339	0.1697592227
8340	0.1697552468
8341	0.1697530547
8342	0.1697504621
8343	0.1697476826
8344	0.1697450783
8345	0.1697396792
8346	0.1697355343
8347	0.1697311805
8348	0.1697305992
8349	0.1697301582
8350	0.1697271872
8351	0.1697226057
8352	0.1697202186
8353	0.1697165314
8354	0.16971218
8355	0.1697109662
8356	0.1697106414
8357	0.1697085787
8358	0.1697053184
8359	0.169702592
8360	0.1697000127
8361	0.1696967299
8362	0.1696936706
8363	0.1696913938
8364	0.1696879046
8365	0.1696852867
8366	0.169684237
8367	0.1696841894
8368	0.1696802496
8369	0.1696772711
8370	0.1696731911
8371	0.1696708863
8372	0.169667811
8373	0.1696652618
8374	0.169659782
8375	0.1696576278
8376	0.1696555618
8377	0.1696526615
8378	0.1696496433
8379	0.1696476775
8380	0.1696447819
8381	0.1696446101
8382	0.1696403864
8383	0.1696367705
8384	0.1696326519
8385	0.1696320736
8386	0.1696320374
8387	0.1696279639
8388	0.1696254655
8389	0.1696242258
8390	0.1696201385
8391	0.1696183961
8392	0.1696168603
8393	0.1696115936
8394	0.1696114022
8395	0.1696109603
8396	0.1696085835
8397	0.1696076767
8398	0.169607257
8399	0.1696034033
8400	0.1696009442
8401	0.1696009159
8402	0.1695977537
8403	0.1695960038
8404	0.1695953507
8405	0.1695920923
8406	0.169588943
8407	0.1695865915
8408	0.1695811061
8409	0.1695793714
8410	0.1695774893
8411	0.1695740146
8412	0.1695727726
8413	0.169572714
8414	0.1695684941
8415	0.1695650535
8416	0.1695649263
8417	0.169564057
8418	0.1695582348
8419	0.169553954
8420	0.1695513316
8421	0.1695486934
8422	0.1695446692
8423	0.169542667
8424	0.1695424891
8425	0.1695378897
8426	0.1695343544
8427	0.1695343219
8428	0.1695316104
8429	0.169531556
8430	0.1695284505
8431	0.1695283066
